table_name,column_name,value,replacement
"family_antecedents_treatment_line","family_member","Primo paterno","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Tío materna","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Bisabuela paterna","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","h","Male_First_Degree"
"family_antecedents_treatment_line","family_member","Hernano","Male_First_Degree"
"family_antecedents_treatment_line","family_member","prima 2ª materna","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","tio paterno 2","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","tio paterno 3","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","hermana gemela","Female_First_Degree"
"family_antecedents_treatment_line","family_member","hermano 3","Male_First_Degree"
"family_antecedents_treatment_line","family_member","hermano 4","Male_First_Degree"
"family_antecedents_treatment_line","family_member","hermano 5","Male_First_Degree"
"family_antecedents_treatment_line","family_member","Bisabuela","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","hermana 1","Female_First_Degree"
"family_antecedents_treatment_line","family_member","hermana 2","Female_First_Degree"
"family_antecedents_treatment_line","family_member","prima segunda","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","1","UNK"
"family_antecedents_treatment_line","family_member","Abuelo materon","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","3 tias maternas","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","primas maternas","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","HERMANAS","Female_First_Degree"
"family_antecedents_treatment_line","family_member","Primo Hermano","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Tio 1","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Tio 2","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Primo 1","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Primo 2","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Tia Materna 2","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Hermana 3","Female_First_Degree"
"family_antecedents_treatment_line","family_member","Sobrino 2","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Sobrino 3","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Prima 2","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","Prima 3","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","hermanastro paterno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Bisabuelo materno","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","hermano mayor","Male_First_Degree"
"family_antecedents_treatment_line","family_member","tias maternas","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","primos","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","hermano pequeño","Male_First_Degree"
"family_antecedents_treatment_line","family_member","nieto","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Prima hermana patern","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","Esposa","UNK"
"family_antecedents_treatment_line","family_member","Propio paciente","UNK"
"family_antecedents_treatment_line","family_member","Esposo","UNK"
"family_antecedents_treatment_line","family_member","Familia paterna","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Rama materna","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","UNK","UNK"
"family_antecedents_treatment_line","family_member","prima carnal","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","NO SABE","UNK"
"family_antecedents_treatment_line","family_member","Tia paterno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Tía materma","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Hermanos","Male_First_Degree"
"family_antecedents_treatment_line","family_member","Madre y tia","Female_First_Degree"
"family_antecedents_treatment_line","family_member","tia abuela materna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","TIA CARNAL","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","TIO CARNAL","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","PRIMO CARNAL","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","SOBRINO 1","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","TIA MATERNA 1","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","PRIMA 1 MATERNA","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","PRIMA 2 MATERNA","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","PRIMA 1 PATERNA","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","PRIMA 2 PATERNA","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","TIO PATERNA","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","APDRE","Male_First_Degree"
"family_antecedents_treatment_line","family_member","HERMANASTRO","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","TIOS","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","tima materna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","PRIMO PADRE","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","PRIMA MADRE","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","HERMANASTRA (MADRE)","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","HERM,"Brother"
"family_antecedents_treatment_line","family_member","Hermana mayor","Female_First_Degree"
"family_antecedents_treatment_line","family_member","Tía materna (misma)","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Mama","Female_First_Degree"
"family_antecedents_treatment_line","family_member","Leucemia","UNK"
"family_antecedents_treatment_line","family_member","prim","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","Antecedentes familia","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","3 tios","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","2 tías","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Tios maternos","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Nieta","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","misma hermana","Female_First_Degree"
"family_antecedents_treatment_line","family_member","Pacre","Male_First_Degree"
"family_antecedents_treatment_line","family_member","Tñis","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Sobreina","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Múltiples familiares","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","tío peterno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","primo paterna","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","hemano","Male_First_Degree"
"family_antecedents_treatment_line","family_member","Dos tías paternas","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Dos tíos paternos","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Sobrino materno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Tío abuelo","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Primo segundo","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Tío mmatero","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Sobrina paterna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","tía aterna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","tia matenna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","primo sgundo materno","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Padre o hermano","Male_First_Degree"
"family_antecedents_treatment_line","family_member","2 primos","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","primo hermanmaterno","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Tío vía materna","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","prima hermana (pater","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","Padre fallecido","Male_First_Degree"
"family_antecedents_treatment_line","family_member","tio paterno fallecid","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Tio carnal paterno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Tia carnal paterna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Hermano abuela pater","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Hermana abuela pater","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","tñia","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","primer grado","Male_First_Degree"
"family_antecedents_treatment_line","family_member","tipo paterno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","PRIM0 MATERNO","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Tio","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Tía","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Tia","Female_Second_Degree"
